"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3230000","3230000-102-2003-00001","2003-02-17","","03","폐업","02","폐업","2013-05-15","","","","02 4243535","182.90","138-827","서울특별시 송파구 방이동 35-9번지 ","","","호박","2012-05-24 09:25:58","I","2018-08-31 23:59:59.0","룸살롱","209687.792466386    ","446023.390115824    ","룸살롱","0","0","","","","","","","","","","","","N","182.9","","",""
"3230000","3230000-102-2015-00008","2015-09-07","","03","폐업","02","폐업","2023-11-30","","","","","528.00","138-842","서울특별시 송파구 석촌동 1-7 지하2층 ","서울특별시 송파구 삼학사로 98 (석촌동, 지하2층)","05612","윈원","2023-11-08 08:50:51","U","2023-11-10 02:40:00.0","룸살롱","208554.799609279    ","444868.79542744     ","룸살롱","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","528","","",""
"3230000","3230000-102-2015-00009","2015-09-07","","03","폐업","02","폐업","2023-11-30","","","","","528.00","138-842","서울특별시 송파구 석촌동 1-7 지하3층 ","서울특별시 송파구 삼학사로 98 (석촌동, 지하3층)","05612","윈","2023-11-08 08:49:28","U","2023-11-10 02:40:00.0","룸살롱","208554.799609279    ","444868.79542744     ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","528","","",""
"3230000","3230000-102-1993-03615","1993-10-19","","03","폐업","02","폐업","2015-07-28","","","","","486.02","138-220","서울특별시 송파구 잠실동 183-2번지 ,12,14 ","서울특별시 송파구 백제고분로7길 43 (잠실동,,12,14)","05558","올레","2009-08-25 11:26:25","I","2018-08-31 23:59:59.0","카바레","207319.089634647    ","445428.59721944     ","카바레","","","","","","","","","","","","","","N","486.02","","",""
"3230000","3230000-102-1993-03598","1993-10-19","","03","폐업","02","폐업","2021-04-28","","","","02 4164155","353.95","138-050","서울특별시 송파구 방이동 36-9 ,10 지하1층 ","서울특별시 송파구 오금로11길 21, 지하1층 (방이동, ,10 )","05543","하이~뮤직타운","2021-04-28 14:06:09","U","2021-04-30 02:40:00.0","룸살롱","209604.527695319    ","445884.753213184    ","룸살롱","","","","","","","","","","","","","","N","353.95","","",""
"3230000","3230000-102-1999-14493","1999-10-15","","03","폐업","02","폐업","2010-04-28","","","","02 4131076","243.26","138-861","서울특별시 송파구 잠실동 178-5번지 지하 ","","","사또","2006-02-20 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","207045.010076729    ","445401.759799146    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","243.26","","",""
"3230000","3230000-102-1999-14578","1999-10-16","","03","폐업","02","폐업","2011-11-22","","","","02 4209088","138.94","138-827","서울특별시 송파구 방이동 36-16번지 ","","","스펀지","2011-08-08 16:57:25","I","2018-08-31 23:59:59.0","룸살롱","209573.702036723    ","445919.513434498    ","룸살롱","","","","","","","","","","","","","","N","138.94","","",""
"3230000","3230000-102-1999-00633","1999-04-10","","03","폐업","02","폐업","2008-04-02","","","","","198.88","138-827","서울특별시 송파구 방이동 44-5번지 올림피아나 관광호텔지상2층 ","","","대명","2007-11-20 17:06:47","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","0","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","198.88","","",""
"3230000","3230000-102-1999-03601","1999-10-18","","03","폐업","02","폐업","2009-04-29","","","","02 4122113","167.82","138-861","서울특별시 송파구 잠실동 180-0번지 ","","","아로마","2008-05-29 14:37:19","I","2018-08-31 23:59:59.0","룸살롱","207106.032236098    ","445432.48407791     ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","167.82","","",""
"3230000","3230000-102-2001-16995","2001-11-21","","03","폐업","02","폐업","2008-03-11","","","","02 4178450","224.62","138-861","서울특별시 송파구 잠실동 181-2번지 ","","","015B","2008-02-11 10:11:04","I","2018-08-31 23:59:59.0","룸살롱","207135.25           ","445476.02           ","룸살롱","","","유흥업소밀집지역","기타","","","","","","","","","","N","224.62","","",""
"3230000","3230000-102-2001-17064","2001-12-13","","03","폐업","02","폐업","2008-04-21","","","","02 4215693","271.38","138-827","서울특별시 송파구 방이동 44-5번지 (2층) ","","","뉴레베카","2007-09-04 11:24:21","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","","","기타","기타","","","","","","","","","","N","271.38","","",""
"3230000","3230000-102-2001-17098","2001-12-24","","03","폐업","02","폐업","2007-10-15","","","","02 4178581","229.02","138-861","서울특별시 송파구 잠실동 176-4번지 ","","","블루","2007-01-19 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206949.842815831    ","445370.245992523    ","룸살롱","","","기타","기타","","","","","","","","","","N","229.02","","",""
"3230000","3230000-102-2001-17119","2001-12-31","","03","폐업","02","폐업","2021-12-16","","","","0222020604","64.40","138-827","서울특별시 송파구 방이동 36-9 지상2층 ","서울특별시 송파구 오금로11길 21, 지상2층 (방이동)","","엔바(N bar)","2021-12-16 12:18:45","U","2021-12-19 02:40:00.0","룸살롱","209604.527695319    ","445884.753213184    ","룸살롱","0","0","기타","기타","","0","0","0","0","0","","0","0","N","64.4","","",""
"3230000","3230000-102-2002-17316","2002-03-28","","03","폐업","02","폐업","2003-06-30","","","","02 4230879","71.46","138-827","서울특별시 송파구 방이동 34-6번지 ","","","북원","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209556.120065618    ","445891.245190572    ","룸살롱","","","기타","기타","","","","","","","","","","N","71.46","","",""
"3230000","3230000-102-1999-00314","1999-06-11","","03","폐업","02","폐업","2015-06-15","","","","","178.80","138-827","서울특별시 송파구 방이동 43-7번지 지하1층 ","서울특별시 송파구 오금로11길 39, 지하1층 (방이동)","05544","클레오파트라","2012-10-25 16:34:00","I","2018-08-31 23:59:59.0","룸살롱","209790.17185353     ","445948.030361056    ","룸살롱","","","","","","","","","","","","","","N","178.8","","",""
"3230000","3230000-102-2014-00001","2014-03-21","","03","폐업","02","폐업","2023-12-04","","","","","79.47","138-827","서울특별시 송파구 방이동 34-4 ","서울특별시 송파구 올림픽로32길 4, 지하동 1층 (방이동)","05542","? 뮤직타운","2023-12-04 17:20:22","U","2023-12-06 02:40:00.0","룸살롱","209542.74681331     ","445930.621574388    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","79.47","","",""
"3230000","3230000-102-2014-00002","2014-07-08","","03","폐업","02","폐업","2016-05-13","","","","02  412 4190","139.46","138-803","서울특별시 송파구 가락동 79-4번지 지하1층 114-1,2호 ","서울특별시 송파구 송파대로28길 지하 20, 1층 114-1,2호 (가락동)","","홍콩","2017-08-04 09:23:47","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","4","1","유흥업소밀집지역","","상수도전용","","","","","","","","","N","139.46","","",""
"3230000","3230000-102-1999-00609","1999-04-12","","03","폐업","02","폐업","2021-12-24","","","","0222037087","116.06","138-827","서울특별시 송파구 방이동 42-8 ","서울특별시 송파구 올림픽로34길 9 (방이동)","05544","크레용","2021-12-24 15:55:07","U","2021-12-26 02:40:00.0","룸살롱","209740.91778305     ","445965.355231537    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","116.06","","",""
"3230000","3230000-102-1999-14418","1999-09-29","","03","폐업","02","폐업","2022-11-24","","","","02 4067558","93.50","138-805","서울특별시 송파구 가락동 98-2 (지하1층) ","서울특별시 송파구 송파대로30길 8 (가락동,(지하1층))","05719","세비앙","2022-11-23 10:35:46","U","2022-11-25 02:40:00.0","룸살롱","210403.825298326    ","443562.753075246    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","93.5","","",""
"3230000","3230000-102-1999-14445","1999-10-05","","03","폐업","02","폐업","2004-11-12","","","","02 4183356","204.86","138-861","서울특별시 송파구 잠실동 184-18번지 ","","","아지트","2003-08-13 00:00:00","I","2018-08-31 23:59:59.0","카바레","207332.077438566    ","445449.311302029    ","카바레","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","204.86","","",""
"3230000","3230000-102-1999-14684","1999-12-28","","03","폐업","02","폐업","2018-03-16","","","","02 4201580","94.23","138-827","서울특별시 송파구 방이동 38-14번지 지상1층 ","서울특별시 송파구 오금로11길 29-15, 지상1층 (방이동)","05543","나이스","2018-03-16 16:08:20","I","2018-08-31 23:59:59.0","룸살롱","209664.305905648    ","445965.223882044    ","룸살롱","","","","","","","","","","","","","","N","94.23","","",""
"3230000","3230000-102-2000-14792","2000-02-11","","03","폐업","02","폐업","2017-06-01","","","","02 4139551","95.40","138-827","서울특별시 송파구 방이동 36-16번지 지하1층 ","서울특별시 송파구 올림픽로32길 7, 지하1층 (방이동)","05543","Gold fish","2017-06-01 13:33:01","I","2018-08-31 23:59:59.0","룸살롱","209573.702036723    ","445919.513434498    ","룸살롱","","","","","","","","","","","","","","N","95.4","","",""
"3230000","3230000-102-2000-14802","2000-02-15","","03","폐업","02","폐업","2001-08-17","","","","02 4245902","107.06","138-827","서울특별시 송파구 방이동 36-0번지 ","","","마니","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209563.395932094    ","445948.756207391    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","107.06","","",""
"3230000","3230000-102-2000-14803","2000-02-15","","03","폐업","02","폐업","2013-04-15","","","","0234320508","85.40","138-861","서울특별시 송파구 잠실동 181-1번지 ","","","아이룸미인클럽","2013-03-25 10:57:46","I","2018-08-31 23:59:59.0","룸살롱","207116.815          ","445476.875          ","룸살롱","","","","","","","","","","","","","","N","85.4","","",""
"3230000","3230000-102-2015-00002","2015-03-31","","03","폐업","02","폐업","2018-02-05","","","","","48.86","138-803","서울특별시 송파구 가락동 79-4번지 2층 201C호","서울특별시 송파구 송파대로28길 20, 지상2층 201C호 (가락동)","05718","와와 A","2018-02-05 17:57:00","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","","","","","","","","","","","","N","48.86","","",""
"3230000","3230000-102-1985-03622","1985-10-28","","03","폐업","02","폐업","1990-09-18","","","","0204189156","163.86","138-721","서울특별시 송파구 잠실동 40-1번지 롯데월드지하3층 ","","","유람선스탠드빠","2003-03-28 00:00:00","I","2018-08-31 23:59:59.0","카바레","208589.363343145    ","445455.90405262     ","카바레","1","2","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","163.86","","",""
"3230000","3230000-102-1990-03627","1990-02-07","","01","영업/정상","01","영업","","","","","0222029494","378.15","138-827","서울특별시 송파구 방이동 24 지하1층 ","서울특별시 송파구 올림픽로30길 6-5, 지하1층 (방이동)","05542","스토리","2021-05-11 15:40:00","U","2021-05-13 02:40:00.0","비어(바)살롱","209443.501250283    ","445885.938643454    ","비어(바)살롱","","","","","","","","","","","","","","N","378.15","","",""
"3230000","3230000-102-1993-03626","1993-10-08","","01","영업/정상","01","영업","","","","","","588.06","138-861","서울특별시 송파구 잠실동 183-1번지 지하1층 ","서울특별시 송파구 백제고분로7길 39, 지하1층 (잠실동)","05558","헤라","2017-11-20 10:11:18","I","2018-08-31 23:59:59.0","고고(디스코)클럽","207300.028556978    ","445429.459850149    ","고고(디스코)클럽","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","588.06","","",""
"3230000","3230000-102-1980-03603","1980-03-04","","01","영업/정상","01","영업","","","","","02 4853235","134.64","138-873","서울특별시 송파구 풍납동 481-1 ","서울특별시 송파구 올림픽로 607 (풍납동)","05519","티파니","2024-06-21 13:39:27","U","2024-06-23 02:40:00.0","룸살롱","210729.459633931    ","448202.431833539    ","룸살롱","0","0","주택가주변","기타","상수도전용","","","","","","","","","N","134.64","","",""
"3230000","3230000-102-1999-00126","1999-07-28","","01","영업/정상","01","영업","","","","","02 4123144","166.13","138-827","서울특별시 송파구 방이동 37-7 지하1층 ","서울특별시 송파구 오금로11길 23-9, 지하1층 (방이동)","05543","나비","2024-06-21 13:11:08","U","2024-06-23 02:40:00.0","룸살롱","209635.83513501     ","445921.564437691    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","166.13","","",""
"3230000","3230000-102-1999-00042","1999-08-24","","01","영업/정상","01","영업","","","","","02 5212608","113.74","138-827","서울특별시 송파구 방이동 37-10 지하1층 ","서울특별시 송파구 오금로11길 21-6, 지하1층 (방이동)","05543","믹스MIXX","2024-01-17 13:28:58","U","2024-01-19 02:40:00.0","룸살롱","209623.156821482    ","445904.495796319    ","룸살롱","","","","","","","","","","","","","","N","113.74","","",""
"3230000","3230000-102-2001-16498","2001-06-19","","03","폐업","02","폐업","2012-06-08","","","","02 4144394","97.86","138-827","서울특별시 송파구 방이동 39-11번지 (4층) ","","","남궁","2003-01-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","209685.46855713     ","445976.018710511    ","룸살롱","","","기타","기타","","","","","","","","","","N","97.86","","",""
"3230000","3230000-102-2001-16657","2001-08-02","","03","폐업","02","폐업","2012-05-10","","","","02 4203823","82.36","138-827","서울특별시 송파구 방이동 38-11번지 ","","","대가","2011-03-21 15:28:53","I","2018-08-31 23:59:59.0","룸살롱","209660.147970913    ","445923.060864682    ","룸살롱","","","","","","","","","","","","","","N","82.36","","",""
"3230000","3230000-102-2001-16671","2001-08-07","","03","폐업","02","폐업","2011-03-31","","","","","178.58","138-827","서울특별시 송파구 방이동 37-7번지 ","","","오거스타","2010-09-03 14:11:04","I","2018-08-31 23:59:59.0","룸살롱","209635.83513501     ","445921.564437691    ","룸살롱","","","기타","기타","","","","","","","","","","N","178.58","","",""
